segment_idx,openarm_left_joint1,openarm_left_joint2,openarm_left_joint3,openarm_left_joint4,openarm_left_joint5,openarm_left_joint6,openarm_left_joint7,openarm_right_joint1,openarm_right_joint2,openarm_right_joint3,openarm_right_joint4,openarm_right_joint5,openarm_right_joint6,openarm_right_joint7
0,0.006529140397906303,0.0009796752454712988,0.0063573973253369335,0.001213879860006272,0.006255106213502585,0.008585645807906985,-0.009591529378667474,-0.006529140397906303,-0.0009796752454712988,-0.0063573973253369335,0.001213879860006272,-0.006255106213502585,-0.008585645807906985,0.009591529378667474
1,0.006529140397906303,0.0009796752454712988,0.0063573973253369335,0.001213879860006272,0.006255106213502585,0.008585645807906985,-0.009591529378667474,-0.006529140397906303,-0.0009796752454712988,-0.0063573973253369335,0.001213879860006272,-0.006255106213502585,-0.008585645807906985,0.009591529378667474
1,0.009799801938886778,-1.9442860040582853e-05,0.006947918578252407,0.006213879860006265,0.005629318987133264,0.009555971401844627,-0.011830589511623696,-0.009799801938886778,1.9442860040582853e-05,-0.006947918578252407,0.006213879860006265,-0.005629318987133264,-0.009555971401844627,0.011830589511623696
1,0.019611786561828236,-0.003016797176576238,0.008719482336998832,0.021213879860006293,0.0037519573080252925,0.012466948183657556,-0.018547769910492385,-0.019611786561828236,0.003016797176576238,-0.008719482336998832,0.021213879860006293,-0.0037519573080252925,-0.012466948183657556,0.018547769910492385
1,0.03596509426673072,-0.00801238770413568,0.011672088601576215,0.04621387986000643,0.0006230211761786637,0.01731857615334579,-0.029743070575273575,-0.03596509426673072,0.00801238770413568,-0.011672088601576215,0.04621387986000643,-0.0006230211761786637,-0.01731857615334579,0.029743070575273575
1,0.05885972408618188,-0.015006214147194845,0.01580573719731728,0.08121387838108209,-0.003757489223308203,0.024110855023901652,-0.04541649084368705,-0.05885972408618188,0.015006214147194845,-0.01580573719731728,0.08121387838108209,0.003757489223308203,-0.024110855023901652,0.04541649084368705
1,0.08829565775056437,-0.02399827092477103,0.021120424825624116,0.12621384749368883,-0.009389570394844877,0.032843779375174784,-0.06556801820854692,-0.08829565775056437,0.02399827092477103,-0.021120424825624116,0.12621384749368883,0.009389570394844877,-0.032843779375174784,0.06556801820854692
1,0.12427291049588832,-0.03498856269114392,0.027616154237373774,0.18121381048976618,-0.016273225253590998,0.04351735372731819,-0.09019766310026381,-0.12427291049588832,0.03498856269114392,-0.027616154237373774,0.18121381048976618,0.016273225253590998,-0.04351735372731819,0.09019766310026381
1,0.1667914790035335,-0.04797708843254506,0.035292924833386016,0.24621376229599765,-0.024408453164583243,0.056131577095778123,-0.1193054232469456,-0.1667914790035335,0.04797708843254506,-0.035292924833386016,0.24621376229599765,0.024408453164583243,-0.056131577095778123,0.1193054232469456
1,0.21585136163035765,-0.06296384764702914,0.04415073631698984,0.32121370040044145,-0.03379525381343339,0.07068644899307427,-0.15289129752371453,-0.21585136163035765,0.06296384764702914,-0.04415073631698984,0.32121370040044145,0.03379525381343339,-0.07068644899307427,0.15289129752371453
1,0.2714525643422653,-0.07994884215705413,0.05418958976533535,0.40621363392343063,-0.04443362834161903,0.08718197118914517,-0.19095529001476544,-0.2714525643422653,0.07994884215705413,-0.05418958976533535,0.40621363392343063,0.04443362834161903,-0.08718197118914517,0.19095529001476544
1,0.3335950805498891,-0.09893206994970735,0.06540948398870562,0.5012135527915181,-0.056323575488373245,0.10561814172908611,-0.23349739620908755,-0.3335950805498891,0.09893206994970735,-0.06540948398870562,0.5012135527915181,0.056323575488373245,-0.10561814172908611,0.23349739620908755
1,0.40227891029585283,-0.11991353103800939,0.07781041899479638,0.6062134570698641,-0.06946509526185135,0.12599496062554244,-0.2805176161358604,-0.40227891029585283,0.11991353103800939,-0.07781041899479638,0.6062134570698641,0.06946509526185135,-0.12599496062554244,0.2805176161358604
1,0.4775040548982989,-0.14289322582462505,0.0913923950215996,0.7212133487735699,-0.08385818791425825,0.148312428269575,-0.3320159506974707,-0.4775040548982989,0.14289322582462505,-0.0913923950215996,0.7212133487735699,0.08385818791425825,-0.148312428269575,0.3320159506974707
1,0.5592705166852296,-0.16787115502070982,0.10615541248943844,0.8462132314615517,-0.09950285389101882,0.1725705453518453,-0.38799240148764363,-0.5592705166852296,0.16787115502070982,-0.10615541248943844,0.8462132314615517,0.09950285389101882,-0.1725705453518453,0.38799240148764363
1,0.6475782974470419,-0.19484731917319226,0.12209947172157089,0.9812131078708658,-0.11639909353469602,0.19876931240352042,-0.4484469697320662,-0.6475782974470419,0.19484731917319226,-0.12209947172157089,0.9812131078708658,0.11639909353469602,-0.19876931240352042,0.4484469697320662
1,0.7409750693364114,-0.22337806276186045,0.1389623534546155,1.1239927423869018,-0.13426902782785916,0.22647785913631485,-0.5123854072206496,-0.7409750693364114,0.22337806276186045,-0.1389623534546155,1.1239927423869018,0.13426902782785916,-0.22647785913631485,0.5123854072206496
1,0.8296597082058534,-0.25046934911632684,0.1549744547996662,1.2595687378823819,-0.15123737306453444,0.2527884308068826,-0.5730979685206061,-0.8296597082058534,0.25046934911632684,-0.1549744547996662,1.2595687378823819,0.15123737306453444,-0.2527884308068826,0.5730979685206061
1,0.9118030239933347,-0.27556239925976944,0.16980551363888602,1.3851447333778624,-0.1669541438484711,0.27715835128957517,-0.6293324095546503,-0.9118030239933347,0.27556239925976944,-0.16980551363888602,1.3851447333778624,0.1669541438484711,-0.27715835128957517,0.6293324095546503
1,0.9874050166988552,-0.2986572131921884,0.18345552997227493,1.5007207288733433,-0.18141934017966915,0.2995876205843925,-0.6810887303227822,-0.9874050166988552,0.2986572131921884,-0.18345552997227493,1.5007207288733433,0.18141934017966915,-0.2995876205843925,0.6810887303227822
1,1.0564656863224156,-0.3197537909135839,0.19592450379983303,1.6062967243688255,-0.19463296205812872,0.32007623869133484,-0.7283669308250024,-1.0564656863224156,0.3197537909135839,-0.19592450379983303,1.6062967243688255,0.19463296205812872,-0.32007623869133484,0.7283669308250024
