segment_idx,openarm_left_joint1,openarm_left_joint2,openarm_left_joint3,openarm_left_joint4,openarm_left_joint5,openarm_left_joint6,openarm_left_joint7,openarm_right_joint1,openarm_right_joint2,openarm_right_joint3,openarm_right_joint4,openarm_right_joint5,openarm_right_joint6,openarm_right_joint7
0,0.003969018510469758,-0.009259409094066936,0.008983445256219044,0.011327243747534112,-0.0020260114364374087,-0.005674577014178155,0.003511340074263929,-0.003969018510469758,0.009259409094066936,-0.008983445256219044,0.011327243747534112,0.0020260114364374087,0.005674577014178155,-0.003511340074263929
0,-0.0010309814895302387,-0.008410721520685066,0.006929383432978288,0.009973351066945788,-0.002222664848042409,-0.0006907410118155155,0.0031197602454285465,0.0010309814895302387,0.008410721520685066,-0.006929383432978288,0.009973351066945788,0.002222664848042409,0.0006907410118155155,-0.0031197602454285465
0,-0.008899377890026977,-0.007075159471176223,0.0036969489017012196,0.007842758208025777,-0.002532134247246047,0.0071522184405157395,0.0025035391822854553,0.008899377890026977,0.007075159471176223,-0.0036969489017012196,0.007842758208025777,0.002532134247246047,-0.0071522184405157395,-0.0025035391822854553
0,-0.009383056359365583,-0.006993061089888215,0.0034982478059828286,0.007711788460146636,-0.0025511576514691114,0.007634333274327219,0.002465659435838461,0.009383056359365583,0.006993061089888215,-0.0034982478059828286,0.007711788460146636,0.0025511576514691114,-0.007634333274327219,-0.002465659435838461
1,-0.009383056359365583,-0.006993061089888215,0.0034982478059828286,0.007711788460146636,-0.0025511576514691114,0.007634333274327219,0.002465659435838461,0.009383056359365583,0.006993061089888215,-0.0034982478059828286,0.007711788460146636,0.0025511576514691114,-0.007634333274327219,-0.002465659435838461
1,-0.0065429722334778544,-0.00720993725104762,0.00377874889998809,0.012711788460146634,-0.0028384020902892234,0.007834946992651616,-0.0014169189142389797,0.0065429722334778544,0.00720993725104762,-0.00377874889998809,0.012711788460146634,0.0028384020902892234,-0.007834946992651616,0.0014169189142389797
1,0.0019772801441853022,-0.00786056573452583,0.0046202521820038695,0.02771178846014657,-0.003700135406749556,0.008436788147624804,-0.013064653964471262,-0.0019772801441853022,0.00786056573452583,-0.0046202521820038695,0.02771178846014657,0.003700135406749556,-0.008436788147624804,0.013064653964471262
1,0.016177700773623935,-0.008944946540322853,0.006022757652030174,0.05271178846014655,-0.005136357600850116,0.009439856739246785,-0.032477545714858454,-0.016177700773623935,0.008944946540322853,-0.006022757652030174,0.05271178846014655,0.005136357600850116,-0.009439856739246785,0.032477545714858454
1,0.03605828965483809,-0.010463079668438688,0.007986265310067006,0.08771178846014661,-0.007147068672590904,0.010844152767517564,-0.0596555941654006,-0.03605828965483809,0.010463079668438688,-0.007986265310067006,0.08771178846014661,0.007147068672590904,-0.010844152767517564,0.0596555941654006
1,0.061619043298119444,-0.012414964852390194,0.010510774811453094,0.13271178231647607,-0.009732268269024876,0.012649675985936217,-0.09459879454544116,-0.061619043298119444,0.012414964852390194,-0.010510774811453094,0.13271178231647607,0.009732268269024876,-0.012649675985936217,0.09459879454544116
