segment_idx,openarm_left_joint1,openarm_left_joint2,openarm_left_joint3,openarm_left_joint4,openarm_left_joint5,openarm_left_joint6,openarm_left_joint7,openarm_right_joint1,openarm_right_joint2,openarm_right_joint3,openarm_right_joint4,openarm_right_joint5,openarm_right_joint6,openarm_right_joint7
0,0.004603944062255403,0.0027627709647640576,-0.009800674747675656,0.008944499259814767,0.0024196919705718766,0.009807709418237207,-0.007138844011351516,-0.004603944062255403,-0.0027627709647640576,0.009800674747675656,0.008944499259814767,-0.0024196919705718766,-0.009807709418237207,0.007138844011351516
0,0.005347013101878309,-0.0022372290352359334,-0.006051838185171642,0.008801551633351171,0.0034951444161036814,0.009698394256147878,-0.00632576099740653,-0.005347013101878309,0.0022372290352359334,0.006051838185171642,0.008801551633351171,-0.0034951444161036814,-0.009698394256147878,0.00632576099740653
0,0.0062383560239451475,-0.008234941727714544,-0.0015549492585799887,0.00863007987463109,0.004785195372648337,0.009567266069119172,-0.005350433334851207,-0.0062383560239451475,0.008234941727714544,0.0015549492585799887,0.00863007987463109,-0.004785195372648337,-0.009567266069119172,0.005350433334851207
0,0.006246146499179305,-0.008287362665869297,-0.0015156457526609296,0.008628581184893848,0.004796470617875456,0.00956611998844892,-0.005341908819973469,-0.006246146499179305,0.008287362665869297,0.0015156457526609296,0.008628581184893848,-0.004796470617875456,-0.00956611998844892,0.005341908819973469
1,0.006246146499179305,-0.008287362665869297,-0.0015156457526609296,0.008628581184893848,0.004796470617875456,0.00956611998844892,-0.005341908819973469,-0.006246146499179305,0.008287362665869297,0.0015156457526609296,0.008628581184893848,-0.004796470617875456,-0.00956611998844892,0.005341908819973469
1,0.008979438841234618,-0.008265554333665243,-0.0015074043994059152,0.013628581184893847,0.004809657560312757,0.009527014092443997,-0.00785038618825749,-0.008979438841234618,0.008265554333665243,0.0015074043994059152,0.013628581184893847,-0.004809657560312757,-0.009527014092443997,0.00785038618825749
1,0.01717931586740053,-0.008200129337053079,-0.0014826803396408713,0.02862858118489379,0.004849218387624658,0.009409696404429228,-0.015375818293109526,-0.01717931586740053,0.008200129337053079,0.0014826803396408713,0.02862858118489379,-0.004849218387624658,-0.009409696404429228,0.015375818293109526
1,0.03084577757767707,-0.008091087676032808,-0.0014414735733657986,0.05362858118489374,0.0049151530998111604,0.009214166924404613,-0.027918205134529608,-0.03084577757767707,0.008091087676032808,0.0014414735733657986,0.05362858118489374,-0.0049151530998111604,-0.009214166924404613,0.027918205134529608
1,0.049978823972064296,-0.007938429350604426,-0.0013837841005806964,0.0886285811848938,0.005007461696872264,0.008940425652370151,-0.04547754671251779,-0.049978823972064296,0.007938429350604426,0.0013837841005806964,0.0886285811848938,-0.005007461696872264,-0.008940425652370151,0.04547754671251779
1,0.07457844940971489,-0.007742154405775003,-0.0013096119382937038,0.13362857086611607,0.005126144151593342,0.008588472669030853,-0.0680538378501899,-0.07457844940971489,0.007742154405775003,0.0013096119382937038,0.13362857086611607,-0.005126144151593342,-0.008588472669030853,0.0680538378501899
1,0.10464465386261224,-0.007502262841768077,-0.0012189570865892955,0.1886285501773099,0.005271200463839228,0.00815830797478756,-0.09564707852183371,-0.10464465386261224,0.007502262841768077,0.0012189570865892955,0.1886285501773099,-0.005271200463839228,-0.00815830797478756,0.09564707852183371
1,0.14017743618220346,-0.007218754667747695,-0.001111819548930559,0.25362851701743233,0.005442630628068655,0.0076499315860729025,-0.1282572676733655,-0.14017743618220346,0.007218754667747695,0.001111819548930559,0.25362851701743233,-0.005442630628068655,-0.0076499315860729025,0.1282572676733655
1,0.18117679859954097,-0.006891629865912787,-0.0009881993185904818,0.32862847546773816,0.005640434655045476,0.007063343470966662,-0.16588440735233234,-0.18117679859954097,0.006891629865912787,0.0009881993185904818,0.32862847546773816,-0.005640434655045476,-0.007063343470966662,0.16588440735233234
1,0.22764274306027957,-0.006520888420739403,-0.0008480963897025756,0.41362842908740527,0.005864612554156628,0.006398543601631865,-0.2085284993443576,-0.22764274306027957,0.006520888420739403,0.0008480963897025756,0.41362842908740527,-0.005864612554156628,-0.006398543601631865,0.2085284993443576
1,0.27957526525325493,-0.006106530366625368,-0.0006915107752657526,0.5086283699900392,0.0061151643046026246,0.005655532039749415,-0.25618953969287295,-0.27957526525325493,0.006106530366625368,0.0006915107752657526,0.5086283699900392,-0.0061151643046026246,-0.005655532039749415,0.25618953969287295
1,0.336974366908108,-0.00564855568977026,-0.0005184424700648439,0.6136283013396648,0.006392089914728227,0.004834308760572912,-0.30886752998525535,-0.336974366908108,0.00564855568977026,0.0005184424700648439,0.6136283013396648,-0.006392089914728227,-0.004834308760572912,0.30886752998525535
1,0.39984005037555254,-0.005146964371418257,-0.000328891467012037,0.7286282274364329,0.006695389395874604,0.003934873730470102,-0.36656247237887085,-0.39984005037555254,0.005146964371418257,0.000328891467012037,0.7286282274364329,-0.006695389395874604,-0.003934873730470102,0.36656247237887085
1,0.46778823265371466,-0.004604820924490246,-0.00012401584336419431,0.8529255468864776,0.007023209715214302,0.002962722120849271,-0.42892187493463213,-0.46778823265371466,0.004604820924490246,0.00012401584336419431,0.8529255468864776,-0.007023209715214302,-0.002962722120849271,0.42892187493463213
1,0.5332224889840466,-0.004082735534054449,7.327985497736465e-05,0.9726241523439683,0.007338901439212914,0.002026537877458282,-0.4889741234956867,-0.5332224889840466,0.004082735534054449,-7.327985497736465e-05,0.9726241523439683,-0.007338901439212914,-0.002026537877458282,0.4889741234956867
1,0.5931901606302672,-0.0036042668080267636,0.00025409284680889273,1.0823227578014578,0.007628219278336925,0.001168565426077148,-0.5440094173201728,-0.5931901606302672,0.0036042668080267636,-0.00025409284680889273,1.0823227578014578,-0.007628219278336925,-0.001168565426077148,0.5440094173201728
1,0.6476912475923795,-0.0031694147464071684,0.000418423132130399,1.1820213632589516,0.007891163232586346,0.0003888047667058261,-0.5940277564080931,-0.6476912475923795,0.0031694147464071684,-0.000418423132130399,1.1820213632589516,-0.007891163232586346,-0.0003888047667058261,0.5940277564080931
1,0.6967257498703798,-0.0027781793491956945,0.0005662707109418714,1.2717199687164427,0.008127733301961157,-0.0003127441006556285,-0.6390291407594438,-0.6967257498703798,0.0027781793491956945,-0.0005662707109418714,1.2717199687164427,-0.008127733301961157,0.0003127441006556285,0.6390291407594438
1,0.7402936674642713,-0.002430560616392315,0.00069763558324332,1.3514185741739368,0.008337929486461377,-0.000936081176007262,-0.6790135703742282,-0.7402936674642713,0.002430560616392315,-0.00069763558324332,1.3514185741739368,-0.008337929486461377,0.000936081176007262,0.6790135703742282
1,0.778395000374052,-0.002126558547997044,0.0008125177490347394,1.4211171796314312,0.008521751786086995,-0.0014812064593490491,-0.7139810452524447,-0.778395000374052,0.002126558547997044,-0.0008125177490347394,1.4211171796314312,-0.008521751786086995,0.0014812064593490491,0.7139810452524447
1,0.8110297485997205,-0.0018661731440098952,0.0009109172083161248,1.4808157850889225,0.008679200200838006,-0.0019481199506809674,-0.7439315653940914,-0.8110297485997205,0.0018661731440098952,-0.0009109172083161248,1.4808157850889225,-0.008679200200838006,0.0019481199506809674,0.7439315653940914
1,0.8381979121412795,-0.0016494044044308462,0.0009928339610874844,1.5305143905464158,0.008810274730714418,-0.0023368216500030555,-0.7688651307991711,-0.8381979121412795,0.0016494044044308462,-0.0009928339610874844,1.5305143905464158,-0.008810274730714418,0.0023368216500030555,0.7688651307991711
1,0.8598994909987264,-0.001476252329259917,0.0010582680073488104,1.5702129960039066,0.008914975375716224,-0.002647311557315276,-0.7887817414676814,-0.8598994909987264,0.001476252329259917,-0.0010582680073488104,1.5702129960039066,-0.008914975375716224,0.002647311557315276,0.7887817414676814
1,0.876134485172063,-0.0013467169184970954,0.0011072193471001082,1.5999116014613977,0.008993302135843432,-0.002879589672617653,-0.8036813973996241,-0.876134485172063,0.0013467169184970954,-0.0011072193471001082,1.5999116014613977,-0.008993302135843432,0.002879589672617653,0.8036813973996241
1,0.8869028946612908,-0.0012607981721423675,0.0011396879803413822,1.6196102069188925,0.009045255011096046,-0.0030336559959102116,-0.8135640985950003,-0.8869028946612908,0.0012607981721423675,-0.0011396879803413822,1.6196102069188925,-0.009045255011096046,0.0030336559959102116,0.8135640985950003
1,0.8922047194664074,-0.0012184960901957527,0.0011556739070726256,1.6293088123763857,0.009070834001474059,-0.003109510527192916,-0.818429845053808,-0.8922047194664074,0.0012184960901957527,-0.0011556739070726256,1.6293088123763857,-0.009070834001474059,0.003109510527192916,0.818429845053808
1,0.8928081454988427,-0.0012136814879765013,0.0011574933418326964,1.6304126570386468,0.00907374526867825,-0.0031181438941065083,-0.8189836389244846,-0.8928081454988427,0.0012136814879765013,-0.0011574933418326964,1.6304126570386468,-0.00907374526867825,0.0031181438941065083,0.8189836389244846
2,0.8928081454988427,-0.0012136814879765013,0.0011574933418326964,1.6304126570386468,0.00907374526867825,-0.0031181438941065083,-0.8189836389244846,-0.8928081454988427,0.0012136814879765013,-0.0011574933418326964,1.6304126570386468,-0.00907374526867825,0.0031181438941065083,0.8189836389244846
2,0.8878081454988427,-0.0007674686075325507,0.0008748839513238889,1.6271643907962299,0.009561718738671045,-0.0030113250617706737,-0.8172911616519,-0.8878081454988427,0.0007674686075325507,-0.0008748839513238889,1.6271643907962299,-0.009561718738671045,0.0030113250617706737,0.8172911616519
2,0.8728081454988426,0.0005711700337993018,2.705577979746608e-05,1.6174195920689787,0.011025639148649433,-0.002690868564763169,-0.8122137298341462,-0.8728081454988426,-0.0005711700337993018,-2.705577979746608e-05,1.6174195920689787,-0.011025639148649433,0.002690868564763169,0.8122137298341462
2,0.8478081454988426,0.0028022344360190557,-0.0013859911727465723,1.6011782608568934,0.013465506498613413,-0.002156774403083994,-0.8037513434712231,-0.8478081454988426,-0.0028022344360190557,0.0013859911727465723,1.6011782608568934,-0.013465506498613413,0.002156774403083994,0.8037513434712231
2,0.8128081454988426,0.005925724599126712,-0.003364256906308226,1.5784403971599743,0.016881320788562987,-0.0014090425767331492,-0.7919040025631308,-0.8128081454988426,-0.005925724599126712,0.003364256906308226,1.5784403971599743,-0.016881320788562987,0.0014090425767331492,0.7919040025631308
2,0.7678081653518924,0.009941638751384953,-0.005907740298755829,1.5492060138758195,0.02127308008094582,-0.000447673509846557,-0.7766717138300365,-0.7678081653518924,-0.009941638751384953,0.005907740298755829,1.5492060138758195,-0.02127308008094582,0.000447673509846557,0.7766717138300365
2,0.7128081922973288,0.014849978031588263,-0.009016442071346045,1.5134751027144224,0.026640785621134963,0.0007273330701916184,-0.7580544729525134,-0.7128081922973288,-0.014849978031588263,0.009016442071346045,1.5134751027144224,-0.026640785621134963,-0.0007273330701916184,0.7580544729525134
2,0.6478082354196812,0.020650741629009796,-0.012690361710604193,1.4712476695775774,0.03298443652252851,0.0021159769693016037,-0.7360522830056337,-0.6478082354196812,-0.020650741629009796,0.012690361710604193,1.4712476695775774,-0.03298443652252851,-0.0021159769693016037,0.7360522830056337
2,0.572808288983429,0.027343930055502237,-0.01692949954071269,1.4225237107391846,0.04030403334488289,0.0037182583100157313,-0.7106651420479497,-0.572808288983429,-0.027343930055502237,0.01692949954071269,1.4225237107391846,-0.04030403334488289,-0.0037182583100157313,0.7106651420479497
2,0.4878083547763332,0.034929543151521136,-0.021733855460623907,1.3673032273606691,0.04859957591372206,0.0055341770541406845,-0.6818930506846104,-0.4878083547763332,-0.034929543151521136,0.021733855460623907,1.3673032273606691,-0.04859957591372206,-0.0055341770541406845,0.6818930506846104
2,0.3928084322631611,0.04340758096483206,-0.02710342950059021,1.305586219094315,0.05787106428128194,0.007563733213111052,-0.6497360087344417,-0.3928084322631611,-0.04340758096483206,0.02710342950059021,1.305586219094315,-0.05787106428128194,-0.007563733213111052,0.6497360087344417
2,0.28795906955010814,0.052764608194612844,-0.033029712398904766,1.2374704900063653,0.06810380575120628,0.009803710512344,-0.6142449760470774,-0.28795906955010814,-0.052764608194612844,0.033029712398904766,1.2374704900063653,-0.06810380575120628,-0.009803710512344,0.6142449760470774
2,0.18541315325530644,0.06191606993214639,-0.03882580017955299,1.1708512023667401,0.07811174307279932,0.011994477520227795,-0.5795336495020141,-0.18541315325530644,-0.06191606993214639,0.03882580017955299,1.1708512023667401,-0.07811174307279932,-0.011994477520227795,0.5795336495020141
2,0.09286723696050432,0.07017510590879208,-0.044056669179183626,1.1107284472119485,0.0871437334544068,0.013971606863439932,-0.5482072775021201,-0.09286723696050432,-0.07017510590879208,0.044056669179183626,1.1107284472119485,-0.0871437334544068,-0.013971606863439932,0.5482072775021201
2,0.01032132066570182,0.07754171612454988,-0.04872231939779666,1.0571022245419908,0.09519977689602874,0.015735098541980408,-0.5202658600473952,-0.01032132066570182,-0.07754171612454988,0.04872231939779666,1.0571022245419908,-0.09519977689602874,-0.015735098541980408,0.5202658600473952
2,-0.062224595629101036,0.08401590057941984,-0.0528227508353921,1.009972534356867,0.10227987339766512,0.01728495255584922,-0.49570939713783924,0.062224595629101036,-0.08401590057941984,0.0528227508353921,1.009972534356867,-0.10227987339766512,-0.01728495255584922,0.49570939713783924
2,-0.12477051192390434,0.08959765927340192,-0.056357963491969955,0.9693393766565768,0.10838402295931594,0.01862116890504637,-0.47453788877345243,0.12477051192390434,-0.08959765927340192,0.056357963491969955,0.9693393766565768,-0.10838402295931594,-0.01862116890504637,0.47453788877345243
